Report Date,Health District,Sex,Number of Cases,Number of Hospitalizations,Number of Deaths
2020-12-18,Virginia Beach,Not Reported,94,0,0
2020-12-18,Western Tidewater,Female,3142,182,77
2020-12-18,Mount Rogers,Male,3976,288,91
2020-12-18,Lord Fairfax,Female,4726,232,82
2020-12-18,Piedmont,Not Reported,11,0,0
2020-12-18,Alexandria,Male,3031,225,43
2020-12-18,Pittsylvania-Danville,Not Reported,27,2,1
2020-12-18,West Piedmont,Not Reported,16,2,1
2020-12-18,Loudoun,Female,6169,279,91
2020-12-18,Hampton,Female,1983,73,20
2020-12-18,Henrico,Female,5586,335,148
2020-12-18,Prince William,Not Reported,246,2,0
2020-12-18,Chickahominy,Male,2039,132,41
2020-12-18,Rappahannock Rapidan,Not Reported,235,3,0
2020-12-18,Peninsula,Female,4317,163,57
2020-12-18,Lenowisco,Not Reported,75,1,0
2020-12-18,Crater,Not Reported,79,3,0
2020-12-18,Chickahominy,Not Reported,64,0,0
2020-12-18,Portsmouth,Male,1784,180,33
2020-12-18,New River,Female,4269,116,50
2020-12-18,Rappahannock,Female,5505,257,46
2020-12-18,Central Virginia,Female,4942,145,43
2020-12-18,Roanoke,Not Reported,18,0,0
2020-12-18,West Piedmont,Female,3275,215,58
2020-12-18,Mount Rogers,Female,4801,259,104
2020-12-18,Piedmont,Male,2543,126,49
2020-12-18,Chesterfield,Female,6551,311,90
2020-12-18,Fairfax,Male,18715,1575,348
2020-12-18,Crater,Male,3662,170,57
2020-12-18,Central Virginia,Not Reported,268,2,1
2020-12-18,Prince William,Female,13027,606,117
2020-12-18,Virginia Beach,Female,7275,334,62
2020-12-18,Norfolk,Female,3903,273,48
2020-12-18,Three Rivers,Female,1881,101,27
2020-12-18,Arlington,Male,3871,353,95
2020-12-18,Central Shenandoah,Female,6879,233,66
2020-12-18,Southside,Female,1380,60,41
2020-12-19,Southside,Not Reported,17,0,0
2020-12-19,Chesapeake,Female,4330,301,48
2020-12-19,Richmond,Female,4185,268,34
2020-12-19,Roanoke,Male,2075,66,42
2020-12-19,Fairfax,Not Reported,269,2,6
2020-12-19,Thomas Jefferson,Female,3432,171,45
2020-12-19,Chesapeake,Not Reported,18,0,0
2020-12-19,Cumberland Plateau,Male,1926,105,33
2020-12-19,Eastern Shore,Female,1018,82,27
2020-12-19,Lord Fairfax,Not Reported,55,0,0
2020-12-19,Rappahannock,Not Reported,158,0,0
2020-12-19,Central Shenandoah,Not Reported,305,0,0
2020-12-19,Peninsula,Male,3998,184,54
2020-12-19,Norfolk,Male,3786,255,53
2020-12-19,Alexandria,Female,3440,185,39
2020-12-19,Lenowisco,Male,1878,120,53
2020-12-19,Pittsylvania-Danville,Female,2460,166,52
2020-12-19,New River,Not Reported,65,0,2
2020-12-19,Chesterfield,Not Reported,186,0,4
2020-12-19,Loudoun,Male,6166,340,64
2020-12-19,Rappahannock Rapidan,Female,2591,118,28
2020-12-19,Piedmont,Female,1529,102,21
2020-12-19,Richmond,Male,3788,266,54
2020-12-19,Crater,Female,2938,202,67
2020-12-19,Portsmouth,Female,2003,218,42
2020-12-19,Arlington,Not Reported,20,0,0
2020-12-19,Mount Rogers,Not Reported,95,3,2
2020-12-19,Thomas Jefferson,Not Reported,11,0,0
2020-12-19,Three Rivers,Not Reported,42,1,0
2020-12-19,Hampton,Male,1699,108,23
2020-12-19,Alleghany,Male,3265,89,42
2020-12-19,Roanoke,Female,2744,71,44
2020-12-19,Loudoun,Not Reported,114,0,0
2020-12-19,Fairfax,Female,20039,1223,314
2020-12-19,Western Tidewater,Male,3232,166,93
2020-12-19,Peninsula,Not Reported,63,0,0
2020-12-19,New River,Male,3816,102,33
2020-12-19,Central Shenandoah,Male,6352,249,75
2020-12-19,Southside,Male,1281,63,31
2020-12-19,Chesterfield,Male,5933,321,95
2020-12-19,Arlington,Female,3879,280,73
2020-12-19,Rappahannock,Male,4964,287,64
2020-12-19,Central Virginia,Male,4397,157,60
2020-12-19,Alleghany,Not Reported,121,0,2
2020-12-19,Henrico,Male,4840,316,126
2020-12-19,Thomas Jefferson,Male,3170,165,44
2020-12-19,Lord Fairfax,Male,4007,261,85
2020-12-19,Three Rivers,Male,1921,103,28
2020-12-19,Richmond,Not Reported,123,1,2
2020-12-19,Pittsylvania-Danville,Male,1932,114,36
2020-12-19,Portsmouth,Not Reported,4,0,0
2020-12-19,Norfolk,Not Reported,17,0,0
2020-12-19,Chesapeake,Male,3922,283,46
2020-12-19,Chickahominy,Female,2233,124,44
2020-12-19,Prince William,Male,12493,773,167
2020-12-19,Eastern Shore,Not Reported,9,0,0
2020-12-19,Eastern Shore,Male,929,86,29
2020-12-19,Rappahannock Rapidan,Male,3062,154,34
2020-12-19,Henrico,Not Reported,124,1,0
2020-12-19,Cumberland Plateau,Female,2159,105,21
2020-12-19,West Piedmont,Male,2594,208,61
2020-12-19,Hampton,Not Reported,22,0,0
2020-12-19,Alexandria,Not Reported,18,0,0
2020-12-19,Western Tidewater,Not Reported,9,0,2
2020-12-19,Cumberland Plateau,Not Reported,182,1,1
2020-12-19,Virginia Beach,Male,6533,339,70
2020-12-19,Alleghany,Female,3808,118,73
2020-12-19,Lenowisco,Female,2167,105,51
2020-12-19,Virginia Beach,Not Reported,95,0,0
2020-12-19,Western Tidewater,Female,3187,184,78
2020-12-19,Mount Rogers,Male,4059,293,95
2020-12-19,Lord Fairfax,Female,4787,233,82
2020-12-19,Piedmont,Not Reported,11,0,0
2020-12-19,Alexandria,Male,3075,226,44
2020-12-19,Pittsylvania-Danville,Not Reported,27,2,1
2020-12-19,West Piedmont,Not Reported,16,2,1
2020-12-19,Loudoun,Female,6223,280,91
2020-12-19,Hampton,Female,2021,77,20
2020-12-19,Henrico,Female,5657,335,149
2020-12-19,Prince William,Not Reported,247,2,0
2020-12-19,Chickahominy,Male,2057,132,41
2020-12-19,Rappahannock Rapidan,Not Reported,244,3,0
2020-12-19,Peninsula,Female,4405,164,57
2020-12-19,Lenowisco,Not Reported,76,1,0
2020-12-19,Crater,Not Reported,79,3,0
2020-12-19,Chickahominy,Not Reported,66,0,0
2020-12-19,Portsmouth,Male,1819,185,33
2020-12-19,New River,Female,4357,119,50
2020-12-19,Rappahannock,Female,5541,261,47
2020-12-19,Central Virginia,Female,5044,146,43
2020-12-19,Roanoke,Not Reported,19,0,0
2020-12-19,West Piedmont,Female,3324,216,60
2020-12-19,Mount Rogers,Female,4922,265,107
2020-12-19,Piedmont,Male,2604,127,49
2020-12-19,Chesterfield,Female,6623,314,90
2020-12-19,Fairfax,Male,18841,1581,349
2020-12-19,Crater,Male,3677,172,57
2020-12-19,Central Virginia,Not Reported,268,2,1
2020-12-19,Prince William,Female,13122,608,117
2020-12-19,Virginia Beach,Female,7364,337,62
2020-12-19,Norfolk,Female,3920,275,48
2020-12-19,Three Rivers,Female,1911,101,27
2020-12-19,Arlington,Male,3922,353,95
2020-12-19,Central Shenandoah,Female,7009,236,67
2020-12-19,Southside,Female,1392,61,43
2020-12-20,Southside,Not Reported,17,0,0
2020-12-20,Chesapeake,Female,4389,301,48
2020-12-20,Richmond,Female,4246,268,34
2020-12-20,Roanoke,Male,2095,66,42
2020-12-20,Fairfax,Not Reported,273,2,6
2020-12-20,Thomas Jefferson,Female,3506,172,45
2020-12-20,Chesapeake,Not Reported,19,0,0
2020-12-20,Cumberland Plateau,Male,1932,105,33
2020-12-20,Eastern Shore,Female,1026,83,27
2020-12-20,Lord Fairfax,Not Reported,55,0,0
2020-12-20,Rappahannock,Not Reported,167,0,0
2020-12-20,Central Shenandoah,Not Reported,325,0,0
2020-12-20,Peninsula,Male,4034,184,54
2020-12-20,Norfolk,Male,3811,255,53
2020-12-20,Alexandria,Female,3499,185,39
2020-12-20,Lenowisco,Male,1939,120,53
2020-12-20,Pittsylvania-Danville,Female,2492,166,52
2020-12-20,New River,Not Reported,65,0,2
2020-12-20,Chesterfield,Not Reported,186,0,4
2020-12-20,Loudoun,Male,6255,340,64
2020-12-20,Rappahannock Rapidan,Female,2607,120,28
2020-12-20,Piedmont,Female,1547,102,21
2020-12-20,Richmond,Male,3855,266,54
2020-12-20,Crater,Female,2977,202,67
2020-12-20,Portsmouth,Female,2042,218,42
2020-12-20,Arlington,Not Reported,20,0,0
2020-12-20,Mount Rogers,Not Reported,99,3,2
2020-12-20,Thomas Jefferson,Not Reported,13,0,0
2020-12-20,Three Rivers,Not Reported,42,1,0
2020-12-20,Hampton,Male,1738,108,23
2020-12-20,Alleghany,Male,3325,90,42
2020-12-20,Roanoke,Female,2763,71,44
2020-12-20,Loudoun,Not Reported,119,0,0
2020-12-20,Fairfax,Female,20277,1225,314
2020-12-20,Western Tidewater,Male,3298,169,93
2020-12-20,Peninsula,Not Reported,63,0,0
2020-12-20,New River,Male,3839,102,33
2020-12-20,Central Shenandoah,Male,6423,250,75
2020-12-20,Southside,Male,1297,63,31
2020-12-20,Chesterfield,Male,5958,322,95
2020-12-20,Arlington,Female,3955,280,73
2020-12-20,Rappahannock,Male,5009,289,66
2020-12-20,Central Virginia,Male,4474,157,60
2020-12-20,Alleghany,Not Reported,122,0,2
2020-12-20,Henrico,Male,4927,316,126
2020-12-20,Thomas Jefferson,Male,3210,167,44
2020-12-20,Lord Fairfax,Male,4046,262,85
2020-12-20,Three Rivers,Male,1943,106,28
2020-12-20,Richmond,Not Reported,124,1,2
2020-12-20,Pittsylvania-Danville,Male,1952,114,36
2020-12-20,Portsmouth,Not Reported,4,0,0
2020-12-20,Norfolk,Not Reported,17,0,0
2020-12-20,Chesapeake,Male,3954,283,46
2020-12-20,Chickahominy,Female,2265,124,44
2020-12-20,Prince William,Male,12600,774,167
2020-12-20,Eastern Shore,Not Reported,9,0,0
2020-12-20,Eastern Shore,Male,942,88,29
2020-12-20,Rappahannock Rapidan,Male,3083,155,34
2020-12-20,Henrico,Not Reported,126,1,0
2020-12-20,Cumberland Plateau,Female,2172,105,21
2020-12-20,West Piedmont,Male,2614,209,61
2020-12-20,Hampton,Not Reported,24,0,0
2020-12-20,Alexandria,Not Reported,20,0,0
2020-12-20,Western Tidewater,Not Reported,9,0,2
2020-12-20,Cumberland Plateau,Not Reported,186,1,1
2020-12-20,Virginia Beach,Male,6647,340,70
2020-12-20,Alleghany,Female,3837,118,73
2020-12-20,Lenowisco,Female,2198,106,52
2020-12-20,Virginia Beach,Not Reported,95,0,0
2020-12-20,Western Tidewater,Female,3254,186,78
2020-12-20,Mount Rogers,Male,4128,296,96
2020-12-20,Lord Fairfax,Female,4823,233,82
2020-12-20,Piedmont,Not Reported,12,0,0
2020-12-20,Alexandria,Male,3141,228,44
2020-12-20,Pittsylvania-Danville,Not Reported,28,2,1
2020-12-20,West Piedmont,Not Reported,16,2,1
2020-12-20,Loudoun,Female,6308,280,91
2020-12-20,Hampton,Female,2071,77,20
2020-12-20,Henrico,Female,5744,336,149
2020-12-20,Prince William,Not Reported,246,2,0
2020-12-20,Chickahominy,Male,2088,133,41
2020-12-20,Rappahannock Rapidan,Not Reported,262,3,0
2020-12-20,Peninsula,Female,4476,166,57
2020-12-20,Lenowisco,Not Reported,78,1,0
2020-12-20,Crater,Not Reported,80,3,0
2020-12-20,Chickahominy,Not Reported,67,0,0
2020-12-20,Portsmouth,Male,1849,186,33
2020-12-20,New River,Female,4394,119,50
2020-12-20,Rappahannock,Female,5585,262,48
2020-12-20,Central Virginia,Female,5116,146,43
2020-12-20,Roanoke,Not Reported,19,0,0
2020-12-20,West Piedmont,Female,3345,217,60
2020-12-20,Mount Rogers,Female,5020,267,108
2020-12-20,Piedmont,Male,2650,127,49
2020-12-20,Chesterfield,Female,6654,317,90
2020-12-20,Fairfax,Male,19087,1584,350
2020-12-20,Crater,Male,3700,173,57
2020-12-20,Central Virginia,Not Reported,272,2,1
2020-12-20,Prince William,Female,13271,609,117
2020-12-20,Virginia Beach,Female,7484,337,62
2020-12-20,Norfolk,Female,3939,275,48
2020-12-20,Three Rivers,Female,1945,101,27
2020-12-20,Arlington,Male,4000,354,95
2020-12-20,Central Shenandoah,Female,7099,238,67
2020-12-20,Southside,Female,1400,61,43
2020-12-21,Southside,Not Reported,17,0,0
2020-12-21,Chesapeake,Female,4427,301,48
2020-12-21,Richmond,Female,4313,271,34
2020-12-21,Roanoke,Male,2099,66,42
2020-12-21,Fairfax,Not Reported,276,2,6
2020-12-21,Thomas Jefferson,Female,3530,173,45
2020-12-21,Chesapeake,Not Reported,19,0,0
2020-12-21,Cumberland Plateau,Male,1941,106,33
2020-12-21,Eastern Shore,Female,1029,83,27
2020-12-21,Lord Fairfax,Not Reported,55,0,0
2020-12-21,Rappahannock,Not Reported,167,0,0
2020-12-21,Central Shenandoah,Not Reported,320,1,0
2020-12-21,Peninsula,Male,4062,186,54
2020-12-21,Norfolk,Male,3836,256,53
2020-12-21,Alexandria,Female,3535,186,39
2020-12-21,Lenowisco,Male,1969,120,53
2020-12-21,Pittsylvania-Danville,Female,2513,167,53
2020-12-21,New River,Not Reported,67,0,2
2020-12-21,Chesterfield,Not Reported,187,0,4
2020-12-21,Loudoun,Male,6339,341,64
2020-12-21,Rappahannock Rapidan,Female,2650,120,28
2020-12-21,Piedmont,Female,1567,102,21
2020-12-21,Richmond,Male,3910,266,54
2020-12-21,Crater,Female,3026,202,67
2020-12-21,Portsmouth,Female,2071,218,42
2020-12-21,Arlington,Not Reported,22,0,0
2020-12-21,Mount Rogers,Not Reported,98,3,2
2020-12-21,Thomas Jefferson,Not Reported,13,0,0
2020-12-21,Three Rivers,Not Reported,42,1,0
2020-12-21,Hampton,Male,1791,109,23
2020-12-21,Alleghany,Male,3359,90,42
2020-12-21,Roanoke,Female,2773,71,44
2020-12-21,Loudoun,Not Reported,122,0,0
2020-12-21,Fairfax,Female,20730,1231,314
2020-12-21,Western Tidewater,Male,3323,171,93
2020-12-21,Peninsula,Not Reported,65,0,0
2020-12-21,New River,Male,3901,102,33
2020-12-21,Central Shenandoah,Male,6549,253,75
2020-12-21,Southside,Male,1302,63,31
2020-12-21,Chesterfield,Male,6008,324,95
2020-12-21,Arlington,Female,3994,280,73
2020-12-21,Rappahannock,Male,5158,290,66
2020-12-21,Central Virginia,Male,4519,157,60
2020-12-21,Alleghany,Not Reported,122,0,2
2020-12-21,Henrico,Male,4989,318,126
2020-12-21,Thomas Jefferson,Male,3228,167,44
2020-12-21,Lord Fairfax,Male,4107,264,85
2020-12-21,Three Rivers,Male,1960,108,28
2020-12-21,Richmond,Not Reported,126,1,2
2020-12-21,Pittsylvania-Danville,Male,1963,115,36
2020-12-21,Portsmouth,Not Reported,4,0,0
2020-12-21,Norfolk,Not Reported,17,0,0
2020-12-21,Chesapeake,Male,3989,283,46
2020-12-21,Chickahominy,Female,2340,124,44
2020-12-21,Prince William,Male,12659,774,167
2020-12-21,Eastern Shore,Not Reported,9,0,0
2020-12-21,Eastern Shore,Male,947,90,29
2020-12-21,Rappahannock Rapidan,Male,3108,156,34
2020-12-21,Henrico,Not Reported,126,1,0
2020-12-21,Cumberland Plateau,Female,2191,106,21
2020-12-21,West Piedmont,Male,2643,210,61
2020-12-21,Hampton,Not Reported,24,0,0
2020-12-21,Alexandria,Not Reported,20,0,0
2020-12-21,Western Tidewater,Not Reported,9,0,2
2020-12-21,Cumberland Plateau,Not Reported,188,1,1
2020-12-21,Virginia Beach,Male,6740,340,70
2020-12-21,Alleghany,Female,3878,118,73
2020-12-21,Lenowisco,Female,2219,107,52
2020-12-21,Virginia Beach,Not Reported,97,0,0
2020-12-21,Western Tidewater,Female,3299,190,80
2020-12-21,Mount Rogers,Male,4149,303,96
2020-12-21,Lord Fairfax,Female,4887,234,82
2020-12-21,Piedmont,Not Reported,13,0,0
2020-12-21,Alexandria,Male,3162,228,44
2020-12-21,Pittsylvania-Danville,Not Reported,28,2,1
2020-12-21,West Piedmont,Not Reported,16,2,1
2020-12-21,Loudoun,Female,6400,280,91
2020-12-21,Hampton,Female,2115,77,20
2020-12-21,Henrico,Female,5809,337,149
2020-12-21,Prince William,Not Reported,247,2,0
2020-12-21,Chickahominy,Male,2142,133,41
2020-12-21,Rappahannock Rapidan,Not Reported,261,3,0
2020-12-21,Peninsula,Female,4521,166,57
2020-12-21,Lenowisco,Not Reported,80,1,0
2020-12-21,Crater,Not Reported,85,3,0
2020-12-21,Chickahominy,Not Reported,82,0,0
2020-12-21,Portsmouth,Male,1872,187,33
2020-12-21,New River,Female,4443,119,50
2020-12-21,Rappahannock,Female,5749,263,48
2020-12-21,Central Virginia,Female,5167,146,43
2020-12-21,Roanoke,Not Reported,19,0,0
2020-12-21,West Piedmont,Female,3382,218,60
2020-12-21,Mount Rogers,Female,5055,271,108
2020-12-21,Piedmont,Male,2698,127,49
2020-12-21,Chesterfield,Female,6703,317,90
2020-12-21,Fairfax,Male,19545,1587,350
2020-12-21,Crater,Male,3728,175,57
2020-12-21,Central Virginia,Not Reported,282,2,1
2020-12-21,Prince William,Female,13376,610,117
2020-12-21,Virginia Beach,Female,7599,337,62
2020-12-21,Norfolk,Female,3970,275,48
2020-12-21,Three Rivers,Female,1976,101,27
2020-12-21,Arlington,Male,4038,354,96
2020-12-21,Central Shenandoah,Female,7192,241,67
2020-12-21,Southside,Female,1403,62,43
2020-12-22,Southside,Not Reported,17,0,0
2020-12-22,Chesapeake,Female,4491,303,49
2020-12-22,Richmond,Female,4372,271,34
2020-12-22,Roanoke,Male,2116,66,43
2020-12-22,Fairfax,Not Reported,278,2,6
2020-12-22,Thomas Jefferson,Female,3563,173,45
2020-12-22,Chesapeake,Not Reported,21,0,0
2020-12-22,Cumberland Plateau,Male,1998,109,34
2020-12-22,Eastern Shore,Female,1033,83,27
2020-12-22,Lord Fairfax,Not Reported,54,0,0
2020-12-22,Rappahannock,Not Reported,169,0,0
2020-12-22,Central Shenandoah,Not Reported,318,1,0
2020-12-22,Peninsula,Male,4137,188,54
2020-12-22,Norfolk,Male,3926,257,53
2020-12-22,Alexandria,Female,3571,187,39
2020-12-22,Lenowisco,Male,1992,122,57
2020-12-22,Pittsylvania-Danville,Female,2528,168,53
2020-12-22,New River,Not Reported,70,0,2
2020-12-22,Chesterfield,Not Reported,190,0,4
2020-12-22,Loudoun,Male,6365,344,63
2020-12-22,Rappahannock Rapidan,Female,2664,120,28
2020-12-22,Piedmont,Female,1597,103,21
2020-12-22,Richmond,Male,3930,268,54
2020-12-22,Crater,Female,3034,207,68
2020-12-22,Portsmouth,Female,2093,219,42
2020-12-22,Arlington,Not Reported,24,0,0
2020-12-22,Mount Rogers,Not Reported,99,3,2
2020-12-22,Thomas Jefferson,Not Reported,15,0,0
2020-12-22,Three Rivers,Not Reported,43,1,0
2020-12-22,Hampton,Male,1789,109,23
2020-12-22,Alleghany,Male,3384,93,43
2020-12-22,Roanoke,Female,2788,71,45
2020-12-22,Loudoun,Not Reported,122,0,0
2020-12-22,Fairfax,Female,20908,1243,316
2020-12-22,Western Tidewater,Male,3346,171,93
2020-12-22,Peninsula,Not Reported,65,0,0
2020-12-22,New River,Male,3927,106,34
2020-12-22,Central Shenandoah,Male,6611,256,75
2020-12-22,Southside,Male,1318,64,31
2020-12-22,Chesterfield,Male,6114,330,97
2020-12-22,Arlington,Female,4034,280,73
2020-12-22,Rappahannock,Male,5216,291,66
2020-12-22,Central Virginia,Male,4600,158,63
2020-12-22,Alleghany,Not Reported,116,0,2
2020-12-22,Henrico,Male,5052,321,129
2020-12-22,Thomas Jefferson,Male,3263,169,44
2020-12-22,Lord Fairfax,Male,4157,264,86
2020-12-22,Three Rivers,Male,2013,112,28
2020-12-22,Richmond,Not Reported,133,1,2
2020-12-22,Pittsylvania-Danville,Male,1983,115,36
2020-12-22,Portsmouth,Not Reported,4,0,0
2020-12-22,Norfolk,Not Reported,17,0,0
2020-12-22,Chesapeake,Male,4035,284,46
2020-12-22,Chickahominy,Female,2382,124,45
2020-12-22,Prince William,Male,12834,775,167
2020-12-22,Eastern Shore,Not Reported,9,0,0
2020-12-22,Eastern Shore,Male,951,90,29
2020-12-22,Rappahannock Rapidan,Male,3125,156,34
2020-12-22,Henrico,Not Reported,136,1,0
2020-12-22,Cumberland Plateau,Female,2249,109,22
2020-12-22,West Piedmont,Male,2672,213,61
2020-12-22,Hampton,Not Reported,24,0,0
2020-12-22,Alexandria,Not Reported,20,0,0
2020-12-22,Western Tidewater,Not Reported,10,0,2
2020-12-22,Cumberland Plateau,Not Reported,196,1,1
2020-12-22,Virginia Beach,Male,6853,342,70
2020-12-22,Alleghany,Female,3913,119,74
2020-12-22,Lenowisco,Female,2243,109,52
2020-12-22,Virginia Beach,Not Reported,98,0,0
2020-12-22,Western Tidewater,Female,3322,192,80
2020-12-22,Mount Rogers,Male,4192,307,99
2020-12-22,Lord Fairfax,Female,4947,234,82
2020-12-22,Piedmont,Not Reported,11,0,0
2020-12-22,Alexandria,Male,3191,231,45
2020-12-22,Pittsylvania-Danville,Not Reported,28,2,1
2020-12-22,West Piedmont,Not Reported,16,2,1
2020-12-22,Loudoun,Female,6438,284,91
2020-12-22,Hampton,Female,2117,77,20
2020-12-22,Henrico,Female,5893,339,155
2020-12-22,Prince William,Not Reported,248,2,0
2020-12-22,Chickahominy,Male,2187,133,42
2020-12-22,Rappahannock Rapidan,Not Reported,262,3,0
2020-12-22,Peninsula,Female,4641,168,57
2020-12-22,Lenowisco,Not Reported,81,1,1
2020-12-22,Crater,Not Reported,86,3,0
2020-12-22,Chickahominy,Not Reported,90,0,0
2020-12-22,Portsmouth,Male,1894,187,33
2020-12-22,New River,Female,4466,120,52
2020-12-22,Rappahannock,Female,5826,265,49
2020-12-22,Central Virginia,Female,5257,148,43
2020-12-22,Roanoke,Not Reported,19,0,0
2020-12-22,West Piedmont,Female,3425,218,61
2020-12-22,Mount Rogers,Female,5114,274,109
2020-12-22,Piedmont,Male,2720,127,49
2020-12-22,Chesterfield,Female,6835,318,91
2020-12-22,Fairfax,Male,19735,1600,354
2020-12-22,Crater,Male,3739,176,57
2020-12-22,Central Virginia,Not Reported,282,2,1
2020-12-22,Prince William,Female,13536,612,117
2020-12-22,Virginia Beach,Female,7668,337,64
2020-12-22,Norfolk,Female,4045,278,49
2020-12-22,Three Rivers,Female,2023,105,27
2020-12-22,Arlington,Male,4063,356,96
2020-12-22,Central Shenandoah,Female,7241,248,68
2020-12-22,Southside,Female,1425,62,44
2020-12-23,Southside,Not Reported,22,0,0
2020-12-23,Chesapeake,Female,4541,304,49
2020-12-23,Richmond,Female,4423,274,34
2020-12-23,Roanoke,Male,2132,67,43
2020-12-23,Fairfax,Not Reported,281,3,8
2020-12-23,Thomas Jefferson,Female,3615,173,45
2020-12-23,Chesapeake,Not Reported,24,0,1
2020-12-23,Cumberland Plateau,Male,2091,111,35
2020-12-23,Eastern Shore,Female,1044,84,27
2020-12-23,Lord Fairfax,Not Reported,58,0,1
2020-12-23,Rappahannock,Not Reported,169,0,0
2020-12-23,Central Shenandoah,Not Reported,323,1,1
2020-12-23,Peninsula,Male,4192,191,56
2020-12-23,Norfolk,Male,4006,258,54
2020-12-23,Alexandria,Female,3597,188,39
2020-12-23,Lenowisco,Male,2020,125,57
2020-12-23,Pittsylvania-Danville,Female,2564,173,57
2020-12-23,New River,Not Reported,72,0,2
2020-12-23,Chesterfield,Not Reported,219,0,4
2020-12-23,Loudoun,Male,6455,344,63
2020-12-23,Rappahannock Rapidan,Female,2696,121,28
2020-12-23,Piedmont,Female,1611,103,21
2020-12-23,Richmond,Male,3967,269,55
2020-12-23,Crater,Female,3063,210,69
2020-12-23,Portsmouth,Female,2118,222,43
2020-12-23,Arlington,Not Reported,25,0,0
2020-12-23,Mount Rogers,Not Reported,104,2,2
2020-12-23,Thomas Jefferson,Not Reported,17,0,0
2020-12-23,Three Rivers,Not Reported,44,1,0
2020-12-23,Hampton,Male,1813,109,23
2020-12-23,Alleghany,Male,3476,94,44
2020-12-23,Roanoke,Female,2808,72,45
2020-12-23,Loudoun,Not Reported,121,0,0
2020-12-23,Fairfax,Female,21064,1263,317
2020-12-23,Western Tidewater,Male,3384,171,93
2020-12-23,Peninsula,Not Reported,65,0,0
2020-12-23,New River,Male,3984,108,35
2020-12-23,Central Shenandoah,Male,6711,258,75
2020-12-23,Southside,Male,1338,66,30
2020-12-23,Chesterfield,Male,6205,334,100
2020-12-23,Arlington,Female,4079,282,75
2020-12-23,Rappahannock,Male,5299,293,66
2020-12-23,Central Virginia,Male,4664,161,64
2020-12-23,Alleghany,Not Reported,118,0,5
2020-12-23,Henrico,Male,5127,323,130
2020-12-23,Thomas Jefferson,Male,3303,172,45
2020-12-23,Lord Fairfax,Male,4214,272,87
2020-12-23,Three Rivers,Male,2124,115,29
2020-12-23,Richmond,Not Reported,135,1,2
2020-12-23,Pittsylvania-Danville,Male,2014,117,36
2020-12-23,Portsmouth,Not Reported,4,0,0
2020-12-23,Norfolk,Not Reported,18,0,0
2020-12-23,Chesapeake,Male,4094,286,46
2020-12-23,Chickahominy,Female,2444,123,45
2020-12-23,Prince William,Male,12996,782,167
2020-12-23,Eastern Shore,Not Reported,9,0,0
2020-12-23,Eastern Shore,Male,961,90,29
2020-12-23,Rappahannock Rapidan,Male,3175,157,34
2020-12-23,Henrico,Not Reported,135,1,0
2020-12-23,Cumberland Plateau,Female,2332,112,22
2020-12-23,West Piedmont,Male,2717,214,61
2020-12-23,Hampton,Not Reported,25,0,0
2020-12-23,Alexandria,Not Reported,19,0,0
2020-12-23,Western Tidewater,Not Reported,11,0,3
2020-12-23,Cumberland Plateau,Not Reported,200,1,1
2020-12-23,Virginia Beach,Male,6957,354,73
2020-12-23,Alleghany,Female,4024,118,74
2020-12-23,Lenowisco,Female,2271,113,53
2020-12-23,Virginia Beach,Not Reported,98,0,0
2020-12-23,Western Tidewater,Female,3363,194,80
2020-12-23,Mount Rogers,Male,4276,309,100
2020-12-23,Lord Fairfax,Female,5018,236,82
2020-12-23,Piedmont,Not Reported,11,0,0
2020-12-23,Alexandria,Male,3229,233,46
2020-12-23,Pittsylvania-Danville,Not Reported,32,2,2
2020-12-23,West Piedmont,Not Reported,17,2,2
2020-12-23,Loudoun,Female,6506,284,91
2020-12-23,Hampton,Female,2150,79,20
2020-12-23,Henrico,Female,5995,341,155
2020-12-23,Prince William,Not Reported,251,2,1
2020-12-23,Chickahominy,Male,2243,133,42
2020-12-23,Rappahannock Rapidan,Not Reported,261,3,0
2020-12-23,Peninsula,Female,4741,168,57
2020-12-23,Lenowisco,Not Reported,81,1,1
2020-12-23,Crater,Not Reported,86,3,0
2020-12-23,Chickahominy,Not Reported,96,0,0
2020-12-23,Portsmouth,Male,1923,187,33
2020-12-23,New River,Female,4550,122,53
2020-12-23,Rappahannock,Female,5900,266,49
2020-12-23,Central Virginia,Female,5365,154,43
2020-12-23,Roanoke,Not Reported,19,0,0
2020-12-23,West Piedmont,Female,3479,221,63
2020-12-23,Mount Rogers,Female,5205,277,110
2020-12-23,Piedmont,Male,2736,128,49
2020-12-23,Chesterfield,Female,6920,324,91
2020-12-23,Fairfax,Male,19880,1611,354
2020-12-23,Crater,Male,3755,176,58
2020-12-23,Central Virginia,Not Reported,281,2,1
2020-12-23,Prince William,Female,13794,616,118
2020-12-23,Virginia Beach,Female,7804,351,67
2020-12-23,Norfolk,Female,4126,284,50
2020-12-23,Three Rivers,Female,2087,106,27
2020-12-23,Arlington,Male,4118,357,99
2020-12-23,Central Shenandoah,Female,7358,249,68
2020-12-23,Southside,Female,1448,64,45
2020-12-24,Southside,Not Reported,22,0,0
2020-12-24,Chesapeake,Female,4603,307,49
2020-12-24,Richmond,Female,4491,275,34
2020-12-24,Roanoke,Male,2155,67,43
2020-12-24,Fairfax,Not Reported,283,3,10
2020-12-24,Thomas Jefferson,Female,3661,174,45
