"Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
05/04/2020,Norfolk,Female,111,24,0
05/04/2020,Norfolk,Male,128,21,4
05/04/2020,Norfolk,"Not Reported",0,0,0
05/04/2020,Peninsula,Female,196,46,16
05/04/2020,Peninsula,Male,178,56,9
05/04/2020,Peninsula,"Not Reported",1,0,0
05/04/2020,Piedmont,Female,87,8,1
05/04/2020,Piedmont,Male,161,15,2
05/04/2020,Piedmont,"Not Reported",0,0,0
05/04/2020,Pittsylvania-Danville,Female,31,11,1
05/04/2020,Pittsylvania-Danville,Male,21,9,1
05/04/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/04/2020,Portsmouth,Female,82,18,4
05/04/2020,Portsmouth,Male,100,17,4
05/04/2020,Portsmouth,"Not Reported",1,0,0
05/04/2020,"Prince William",Female,1223,129,18
05/04/2020,"Prince William",Male,1246,137,17
05/04/2020,"Prince William","Not Reported",38,0,0
05/04/2020,Rappahannock,Female,303,37,2
05/04/2020,Rappahannock,Male,290,59,9
05/04/2020,Rappahannock,"Not Reported",2,0,0
05/04/2020,"Rappahannock Rapidan",Female,189,12,1
05/04/2020,"Rappahannock Rapidan",Male,200,20,6
05/04/2020,"Rappahannock Rapidan","Not Reported",8,0,0
05/04/2020,Richmond,Female,211,29,3
05/04/2020,Richmond,Male,205,42,11
05/04/2020,Richmond,"Not Reported",3,1,2
05/04/2020,Roanoke,Female,49,2,0
05/04/2020,Roanoke,Male,30,3,0
05/04/2020,Roanoke,"Not Reported",2,0,0
05/04/2020,Southside,Female,95,10,5
05/04/2020,Southside,Male,45,15,5
05/04/2020,Southside,"Not Reported",0,0,0
05/04/2020,"Thomas Jefferson",Female,184,33,5
05/04/2020,"Thomas Jefferson",Male,134,27,8
05/04/2020,"Thomas Jefferson","Not Reported",1,0,0
05/04/2020,"Three Rivers",Female,78,13,1
05/04/2020,"Three Rivers",Male,177,10,1
05/04/2020,"Three Rivers","Not Reported",1,0,0
05/04/2020,"Virginia Beach",Female,243,37,5
05/04/2020,"Virginia Beach",Male,194,46,10
05/04/2020,"Virginia Beach","Not Reported",2,0,0
05/04/2020,"West Piedmont",Female,25,2,0
05/04/2020,"West Piedmont",Male,21,4,1
05/04/2020,"West Piedmont","Not Reported",0,0,0
05/04/2020,"Western Tidewater",Female,204,17,10
05/04/2020,"Western Tidewater",Male,234,33,8
05/04/2020,"Western Tidewater","Not Reported",1,0,0
05/05/2020,Alexandria,Female,507,54,12
05/05/2020,Alexandria,Male,474,66,14
05/05/2020,Alexandria,"Not Reported",2,0,0
05/05/2020,Alleghany,Female,75,6,2
05/05/2020,Alleghany,Male,52,10,1
05/05/2020,Alleghany,"Not Reported",0,0,0
05/05/2020,Arlington,Female,580,88,21
05/05/2020,Arlington,Male,580,108,28
05/05/2020,Arlington,"Not Reported",9,0,0
05/05/2020,"Central Shenandoah",Female,482,25,10
05/05/2020,"Central Shenandoah",Male,415,25,11
05/05/2020,"Central Shenandoah","Not Reported",7,0,0
05/05/2020,"Central Virginia",Female,68,3,0
05/05/2020,"Central Virginia",Male,82,5,1
05/05/2020,"Central Virginia","Not Reported",0,0,0
05/05/2020,Chesapeake,Female,169,36,4
05/05/2020,Chesapeake,Male,124,29,5
05/05/2020,Chesapeake,"Not Reported",0,0,0
05/05/2020,Chesterfield,Female,396,23,14
05/05/2020,Chesterfield,Male,314,35,17
05/05/2020,Chesterfield,"Not Reported",9,0,0
05/05/2020,Chickahominy,Female,176,31,10
05/05/2020,Chickahominy,Male,87,26,10
05/05/2020,Chickahominy,"Not Reported",5,1,0
05/05/2020,Crater,Female,146,35,10
05/05/2020,Crater,Male,111,22,4
05/05/2020,Crater,"Not Reported",2,2,0
05/05/2020,"Cumberland Plateau",Female,14,1,0
05/05/2020,"Cumberland Plateau",Male,13,1,0
05/05/2020,"Cumberland Plateau","Not Reported",0,0,0
05/05/2020,"Eastern Shore",Female,298,14,5
05/05/2020,"Eastern Shore",Male,267,12,3
05/05/2020,"Eastern Shore","Not Reported",4,0,0
05/05/2020,Fairfax,Female,2380,345,106
05/05/2020,Fairfax,Male,2476,450,100
05/05/2020,Fairfax,"Not Reported",47,5,1
05/05/2020,Hampton,Female,72,11,1
05/05/2020,Hampton,Male,55,17,2
05/05/2020,Hampton,"Not Reported",1,0,0
05/05/2020,Henrico,Female,583,65,54
05/05/2020,Henrico,Male,399,74,51
05/05/2020,Henrico,"Not Reported",3,0,1
05/05/2020,Lenowisco,Female,19,6,1
05/05/2020,Lenowisco,Male,22,8,1
05/05/2020,Lenowisco,"Not Reported",0,0,0
05/05/2020,"Lord Fairfax",Female,310,23,5
05/05/2020,"Lord Fairfax",Male,234,21,4
05/05/2020,"Lord Fairfax","Not Reported",2,0,0
05/05/2020,Loudoun,Female,520,39,11
05/05/2020,Loudoun,Male,476,61,13
05/05/2020,Loudoun,"Not Reported",2,0,0
05/05/2020,"Mount Rogers",Female,55,6,0
05/05/2020,"Mount Rogers",Male,60,10,4
05/05/2020,"Mount Rogers","Not Reported",1,0,0
05/05/2020,"New River",Female,43,4,0
05/05/2020,"New River",Male,36,8,1
05/05/2020,"New River","Not Reported",1,0,0
05/05/2020,Norfolk,Female,118,24,0
05/05/2020,Norfolk,Male,133,22,4
05/05/2020,Norfolk,"Not Reported",0,0,0
05/05/2020,Peninsula,Female,200,46,17
05/05/2020,Peninsula,Male,180,56,9
05/05/2020,Peninsula,"Not Reported",1,0,0
05/05/2020,Piedmont,Female,89,8,1
05/05/2020,Piedmont,Male,199,16,2
05/05/2020,Piedmont,"Not Reported",0,0,0
05/05/2020,Pittsylvania-Danville,Female,32,11,1
05/05/2020,Pittsylvania-Danville,Male,21,9,1
05/05/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/05/2020,Portsmouth,Female,83,19,4
05/05/2020,Portsmouth,Male,103,17,4
05/05/2020,Portsmouth,"Not Reported",1,0,0
05/05/2020,"Prince William",Female,1271,130,18
05/05/2020,"Prince William",Male,1299,139,18
05/05/2020,"Prince William","Not Reported",38,0,0
05/05/2020,Rappahannock,Female,324,39,2
05/05/2020,Rappahannock,Male,303,60,9
05/05/2020,Rappahannock,"Not Reported",2,0,0
05/05/2020,"Rappahannock Rapidan",Female,197,13,1
05/05/2020,"Rappahannock Rapidan",Male,207,21,6
05/05/2020,"Rappahannock Rapidan","Not Reported",8,0,0
05/05/2020,Richmond,Female,222,30,3
05/05/2020,Richmond,Male,213,45,11
05/05/2020,Richmond,"Not Reported",3,1,2
05/05/2020,Roanoke,Female,50,2,0
05/05/2020,Roanoke,Male,30,3,0
05/05/2020,Roanoke,"Not Reported",2,0,0
05/05/2020,Southside,Female,94,10,5
05/05/2020,Southside,Male,45,15,5
05/05/2020,Southside,"Not Reported",0,0,0
05/05/2020,"Thomas Jefferson",Female,185,33,5
05/05/2020,"Thomas Jefferson",Male,136,28,8
05/05/2020,"Thomas Jefferson","Not Reported",1,0,0
05/05/2020,"Three Rivers",Female,78,13,2
05/05/2020,"Three Rivers",Male,175,11,1
05/05/2020,"Three Rivers","Not Reported",1,0,0
05/05/2020,"Virginia Beach",Female,248,37,5
05/05/2020,"Virginia Beach",Male,195,46,10
05/05/2020,"Virginia Beach","Not Reported",2,0,0
05/05/2020,"West Piedmont",Female,25,2,0
05/05/2020,"West Piedmont",Male,21,4,1
05/05/2020,"West Piedmont","Not Reported",0,0,0
05/05/2020,"Western Tidewater",Female,213,17,10
05/05/2020,"Western Tidewater",Male,242,35,10
05/05/2020,"Western Tidewater","Not Reported",1,0,0
05/07/2020,Alexandria,Female,552,57,15
05/07/2020,Alexandria,Male,506,70,14
05/07/2020,Alexandria,"Not Reported",2,0,0
05/07/2020,Alleghany,Female,76,6,2
05/07/2020,Alleghany,Male,53,10,1
05/07/2020,Alleghany,"Not Reported",0,0,0
05/07/2020,Arlington,Female,618,98,22
05/07/2020,Arlington,Male,621,124,30
05/07/2020,Arlington,"Not Reported",9,0,0
05/07/2020,"Central Shenandoah",Female,522,26,10
05/07/2020,"Central Shenandoah",Male,445,30,12
05/07/2020,"Central Shenandoah","Not Reported",7,0,0
05/07/2020,"Central Virginia",Female,69,5,0
05/07/2020,"Central Virginia",Male,85,6,2
05/07/2020,"Central Virginia","Not Reported",0,0,0
05/07/2020,Chesapeake,Female,179,37,4
05/07/2020,Chesapeake,Male,132,31,5
05/07/2020,Chesapeake,"Not Reported",0,0,0
05/07/2020,Chesterfield,Female,431,24,15
05/07/2020,Chesterfield,Male,348,37,17
05/07/2020,Chesterfield,"Not Reported",9,0,0
05/07/2020,Chickahominy,Female,181,34,11
05/07/2020,Chickahominy,Male,92,27,11
05/07/2020,Chickahominy,"Not Reported",5,1,0
05/07/2020,Crater,Female,153,38,10
05/07/2020,Crater,Male,113,23,4
05/07/2020,Crater,"Not Reported",2,2,0
05/07/2020,"Cumberland Plateau",Female,15,1,0
05/07/2020,"Cumberland Plateau",Male,13,1,0
05/07/2020,"Cumberland Plateau","Not Reported",0,0,0
05/07/2020,"Eastern Shore",Female,323,15,6
05/07/2020,"Eastern Shore",Male,285,14,4
05/07/2020,"Eastern Shore","Not Reported",4,0,0
05/07/2020,Fairfax,Female,2500,361,110
05/07/2020,Fairfax,Male,2568,480,107
05/07/2020,Fairfax,"Not Reported",48,5,1
05/07/2020,Hampton,Female,73,11,1
05/07/2020,Hampton,Male,57,17,2
05/07/2020,Hampton,"Not Reported",1,0,0
05/07/2020,Henrico,Female,608,69,54
05/07/2020,Henrico,Male,414,77,54
05/07/2020,Henrico,"Not Reported",3,0,1
05/07/2020,Lenowisco,Female,19,6,1
05/07/2020,Lenowisco,Male,22,8,1
05/07/2020,Lenowisco,"Not Reported",0,0,0
05/07/2020,"Lord Fairfax",Female,362,29,9
05/07/2020,"Lord Fairfax",Male,268,25,6
05/07/2020,"Lord Fairfax","Not Reported",4,0,0
05/07/2020,Loudoun,Female,540,41,13
05/07/2020,Loudoun,Male,501,64,13
05/07/2020,Loudoun,"Not Reported",2,0,0
05/07/2020,"Mount Rogers",Female,62,6,0
05/07/2020,"Mount Rogers",Male,67,10,4
05/07/2020,"Mount Rogers","Not Reported",1,0,0
05/07/2020,"New River",Female,43,4,0
05/07/2020,"New River",Male,36,8,1
05/07/2020,"New River","Not Reported",1,0,0
05/07/2020,Norfolk,Female,130,25,1
05/07/2020,Norfolk,Male,140,23,4
05/07/2020,Norfolk,"Not Reported",0,0,0
05/07/2020,Peninsula,Female,205,48,18
05/07/2020,Peninsula,Male,185,57,10
05/07/2020,Peninsula,"Not Reported",1,0,0
05/07/2020,Piedmont,Female,92,9,1
05/07/2020,Piedmont,Male,254,17,2
05/07/2020,Piedmont,"Not Reported",0,0,0
05/07/2020,Pittsylvania-Danville,Female,33,11,1
05/07/2020,Pittsylvania-Danville,Male,22,9,1
05/07/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/07/2020,Portsmouth,Female,88,20,4
05/07/2020,Portsmouth,Male,104,17,4
05/07/2020,Portsmouth,"Not Reported",1,0,0
05/07/2020,"Prince William",Female,1387,146,22
05/07/2020,"Prince William",Male,1416,151,20
05/07/2020,"Prince William","Not Reported",33,0,0
05/07/2020,Rappahannock,Female,350,45,2
05/07/2020,Rappahannock,Male,337,62,9
05/07/2020,Rappahannock,"Not Reported",3,0,0
05/07/2020,"Rappahannock Rapidan",Female,207,15,3
05/07/2020,"Rappahannock Rapidan",Male,218,21,6
05/07/2020,"Rappahannock Rapidan","Not Reported",9,0,0
05/07/2020,Richmond,Female,239,33,3
05/07/2020,Richmond,Male,231,47,12
05/07/2020,Richmond,"Not Reported",3,1,2
05/07/2020,Roanoke,Female,53,3,0
05/07/2020,Roanoke,Male,35,3,1
05/07/2020,Roanoke,"Not Reported",0,0,0
05/07/2020,Southside,Female,95,11,5
05/07/2020,Southside,Male,49,15,5
05/07/2020,Southside,"Not Reported",0,0,0
05/07/2020,"Thomas Jefferson",Female,188,33,5
05/07/2020,"Thomas Jefferson",Male,139,27,8
05/07/2020,"Thomas Jefferson","Not Reported",1,0,0
05/07/2020,"Three Rivers",Female,84,14,4
05/07/2020,"Three Rivers",Male,221,11,1
05/07/2020,"Three Rivers","Not Reported",1,0,0
05/07/2020,"Virginia Beach",Female,250,37,5
05/07/2020,"Virginia Beach",Male,202,46,12
05/07/2020,"Virginia Beach","Not Reported",2,0,0
05/07/2020,"West Piedmont",Female,28,2,0
05/07/2020,"West Piedmont",Male,22,5,1
05/07/2020,"West Piedmont","Not Reported",0,0,0
05/07/2020,"Western Tidewater",Female,215,17,10
05/07/2020,"Western Tidewater",Male,246,36,14
05/07/2020,"Western Tidewater","Not Reported",1,0,0
05/08/2020,Alexandria,Female,570,58,15
05/08/2020,Alexandria,Male,536,71,14
05/08/2020,Alexandria,"Not Reported",4,0,0
05/08/2020,Alleghany,Female,79,6,2
05/08/2020,Alleghany,Male,53,11,1
05/08/2020,Alleghany,"Not Reported",0,0,0
05/08/2020,Arlington,Female,630,101,26
05/08/2020,Arlington,Male,642,126,31
05/08/2020,Arlington,"Not Reported",9,0,0
05/08/2020,"Central Shenandoah",Female,536,27,10
05/08/2020,"Central Shenandoah",Male,463,30,13
05/08/2020,"Central Shenandoah","Not Reported",8,0,0
05/08/2020,"Central Virginia",Female,69,5,0
05/08/2020,"Central Virginia",Male,85,7,2
05/08/2020,"Central Virginia","Not Reported",0,0,0
05/08/2020,Chesapeake,Female,182,37,4
05/08/2020,Chesapeake,Male,134,31,5
05/08/2020,Chesapeake,"Not Reported",0,0,0
05/08/2020,Chesterfield,Female,445,27,15
05/08/2020,Chesterfield,Male,369,37,17
05/08/2020,Chesterfield,"Not Reported",10,0,0
05/08/2020,Chickahominy,Female,180,34,11
05/08/2020,Chickahominy,Male,96,27,11
05/08/2020,Chickahominy,"Not Reported",5,1,0
05/08/2020,Crater,Female,153,38,10
05/08/2020,Crater,Male,113,23,4
05/08/2020,Crater,"Not Reported",2,2,0
05/08/2020,"Cumberland Plateau",Female,15,1,0
05/08/2020,"Cumberland Plateau",Male,13,1,0
05/08/2020,"Cumberland Plateau","Not Reported",0,0,0
05/08/2020,"Eastern Shore",Female,323,15,7
05/08/2020,"Eastern Shore",Male,285,16,5
05/08/2020,"Eastern Shore","Not Reported",4,0,0
05/08/2020,Fairfax,Female,2642,381,115
05/08/2020,Fairfax,Male,2725,511,118
05/08/2020,Fairfax,"Not Reported",47,4,1
05/08/2020,Hampton,Female,75,11,1
05/08/2020,Hampton,Male,59,17,2
05/08/2020,Hampton,"Not Reported",1,0,0
05/08/2020,Henrico,Female,611,70,55
05/08/2020,Henrico,Male,418,78,54
05/08/2020,Henrico,"Not Reported",3,0,1
05/08/2020,Lenowisco,Female,19,6,1
05/08/2020,Lenowisco,Male,22,8,2
05/08/2020,Lenowisco,"Not Reported",0,0,0
05/08/2020,"Lord Fairfax",Female,375,29,11
05/08/2020,"Lord Fairfax",Male,284,26,6
05/08/2020,"Lord Fairfax","Not Reported",5,0,0
05/08/2020,Loudoun,Female,552,44,15
05/08/2020,Loudoun,Male,516,65,14
05/08/2020,Loudoun,"Not Reported",2,0,0
05/08/2020,"Mount Rogers",Female,65,6,0
05/08/2020,"Mount Rogers",Male,67,10,4
05/08/2020,"Mount Rogers","Not Reported",1,0,0
05/08/2020,"New River",Female,42,4,0
05/08/2020,"New River",Male,37,8,1
05/08/2020,"New River","Not Reported",1,0,0
05/08/2020,Norfolk,Female,131,26,1
05/08/2020,Norfolk,Male,143,24,4
05/08/2020,Norfolk,"Not Reported",0,0,0
05/08/2020,Peninsula,Female,212,48,19
05/08/2020,Peninsula,Male,191,57,10
05/08/2020,Peninsula,"Not Reported",4,0,0
05/08/2020,Piedmont,Female,93,10,1
05/08/2020,Piedmont,Male,257,18,3
05/08/2020,Piedmont,"Not Reported",0,0,0
05/08/2020,Pittsylvania-Danville,Female,33,12,1
05/08/2020,Pittsylvania-Danville,Male,23,9,1
05/08/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/08/2020,Portsmouth,Female,89,20,4
05/08/2020,Portsmouth,Male,104,17,4
05/08/2020,Portsmouth,"Not Reported",1,0,0
05/08/2020,"Prince William",Female,1442,151,27
05/08/2020,"Prince William",Male,1464,156,23
05/08/2020,"Prince William","Not Reported",37,0,0
05/08/2020,Rappahannock,Female,358,47,2
05/08/2020,Rappahannock,Male,347,64,9
05/08/2020,Rappahannock,"Not Reported",2,0,0
05/08/2020,"Rappahannock Rapidan",Female,219,15,3
05/08/2020,"Rappahannock Rapidan",Male,233,23,6
05/08/2020,"Rappahannock Rapidan","Not Reported",9,0,0
05/08/2020,Richmond,Female,249,36,4
05/08/2020,Richmond,Male,241,48,12
05/08/2020,Richmond,"Not Reported",4,1,2
05/08/2020,Roanoke,Female,56,3,0
05/08/2020,Roanoke,Male,35,3,1
05/08/2020,Roanoke,"Not Reported",0,0,0
05/08/2020,Southside,Female,98,12,5
05/08/2020,Southside,Male,50,15,5
05/08/2020,Southside,"Not Reported",0,0,0
05/08/2020,"Thomas Jefferson",Female,195,34,5
05/08/2020,"Thomas Jefferson",Male,141,27,8
05/08/2020,"Thomas Jefferson","Not Reported",1,0,0
05/08/2020,"Three Rivers",Female,88,15,5
05/08/2020,"Three Rivers",Male,223,13,1
05/08/2020,"Three Rivers","Not Reported",0,0,0
05/08/2020,"Virginia Beach",Female,261,38,5
05/08/2020,"Virginia Beach",Male,206,46,12
05/08/2020,"Virginia Beach","Not Reported",2,0,0
05/08/2020,"West Piedmont",Female,28,2,0
05/08/2020,"West Piedmont",Male,24,5,1
05/08/2020,"West Piedmont","Not Reported",0,0,0
05/08/2020,"Western Tidewater",Female,217,17,10
05/08/2020,"Western Tidewater",Male,248,37,14
05/08/2020,"Western Tidewater","Not Reported",1,0,0
05/09/2020,Alexandria,Female,589,65,16
05/09/2020,Alexandria,Male,550,74,14
05/09/2020,Alexandria,"Not Reported",3,0,0
05/09/2020,Alleghany,Female,79,7,2
05/09/2020,Alleghany,Male,54,12,1
05/09/2020,Alleghany,"Not Reported",0,0,0
05/09/2020,Arlington,Female,652,119,28
05/09/2020,Arlington,Male,671,141,32
05/09/2020,Arlington,"Not Reported",9,0,0
05/09/2020,"Central Shenandoah",Female,558,28,10
05/09/2020,"Central Shenandoah",Male,474,32,13
05/09/2020,"Central Shenandoah","Not Reported",8,0,0
05/09/2020,"Central Virginia",Female,70,6,0
05/09/2020,"Central Virginia",Male,86,7,2
05/09/2020,"Central Virginia","Not Reported",0,0,0
05/09/2020,Chesapeake,Female,188,37,4
05/09/2020,Chesapeake,Male,137,31,5
05/09/2020,Chesapeake,"Not Reported",0,0,0
05/09/2020,Chesterfield,Female,458,29,15
05/09/2020,Chesterfield,Male,380,37,17
05/09/2020,Chesterfield,"Not Reported",10,0,0
05/09/2020,Chickahominy,Female,184,36,12
05/09/2020,Chickahominy,Male,103,29,11
05/09/2020,Chickahominy,"Not Reported",4,0,0
05/09/2020,Crater,Female,153,38,10
05/09/2020,Crater,Male,113,23,4
05/09/2020,Crater,"Not Reported",3,2,0
05/09/2020,"Cumberland Plateau",Female,15,1,0
05/09/2020,"Cumberland Plateau",Male,13,1,0
05/09/2020,"Cumberland Plateau","Not Reported",0,0,0
05/09/2020,"Eastern Shore",Female,348,15,7
05/09/2020,"Eastern Shore",Male,303,17,5
05/09/2020,"Eastern Shore","Not Reported",4,0,0
05/09/2020,Fairfax,Female,2782,388,117
05/09/2020,Fairfax,Male,2857,525,119
05/09/2020,Fairfax,"Not Reported",47,4,1
05/09/2020,Hampton,Female,77,11,1
05/09/2020,Hampton,Male,60,18,2
05/09/2020,Hampton,"Not Reported",1,0,0
05/09/2020,Henrico,Female,622,70,55
05/09/2020,Henrico,Male,429,80,53
05/09/2020,Henrico,"Not Reported",3,0,1
05/09/2020,Lenowisco,Female,19,6,1
05/09/2020,Lenowisco,Male,22,8,2
05/09/2020,Lenowisco,"Not Reported",0,0,0
05/09/2020,"Lord Fairfax",Female,391,32,11
05/09/2020,"Lord Fairfax",Male,298,30,10
05/09/2020,"Lord Fairfax","Not Reported",5,0,0
05/09/2020,Loudoun,Female,574,44,15
05/09/2020,Loudoun,Male,551,65,15
05/09/2020,Loudoun,"Not Reported",2,0,0
05/09/2020,"Mount Rogers",Female,65,6,0
05/09/2020,"Mount Rogers",Male,71,10,4
05/09/2020,"Mount Rogers","Not Reported",1,0,0
05/09/2020,"New River",Female,47,4,0
05/09/2020,"New River",Male,39,8,1
05/09/2020,"New River","Not Reported",1,0,0
05/09/2020,Norfolk,Female,139,26,1
05/09/2020,Norfolk,Male,150,24,4
05/09/2020,Norfolk,"Not Reported",1,0,0
05/09/2020,Peninsula,Female,213,48,19
05/09/2020,Peninsula,Male,198,58,10
05/09/2020,Peninsula,"Not Reported",3,0,0
05/09/2020,Piedmont,Female,95,10,1
05/09/2020,Piedmont,Male,279,19,3
05/09/2020,Piedmont,"Not Reported",0,0,0
05/09/2020,Pittsylvania-Danville,Female,33,12,1
05/09/2020,Pittsylvania-Danville,Male,23,9,1
05/09/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/09/2020,Portsmouth,Female,91,20,4
05/09/2020,Portsmouth,Male,108,18,4
05/09/2020,Portsmouth,"Not Reported",3,0,0
05/09/2020,"Prince William",Female,1483,153,28
05/09/2020,"Prince William",Male,1505,158,23
05/09/2020,"Prince William","Not Reported",34,0,0
05/09/2020,Rappahannock,Female,370,47,2
05/09/2020,Rappahannock,Male,355,67,10
05/09/2020,Rappahannock,"Not Reported",2,0,0
05/09/2020,"Rappahannock Rapidan",Female,231,15,4
05/09/2020,"Rappahannock Rapidan",Male,251,23,6
05/09/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/09/2020,Richmond,Female,254,39,4
05/09/2020,Richmond,Male,254,49,12
05/09/2020,Richmond,"Not Reported",4,1,2
05/09/2020,Roanoke,Female,57,3,0
05/09/2020,Roanoke,Male,36,3,1
05/09/2020,Roanoke,"Not Reported",0,0,0
05/09/2020,Southside,Female,103,13,5
05/09/2020,Southside,Male,51,15,5
05/09/2020,Southside,"Not Reported",3,0,0
05/09/2020,"Thomas Jefferson",Female,197,35,5
05/09/2020,"Thomas Jefferson",Male,145,27,8
05/09/2020,"Thomas Jefferson","Not Reported",1,0,0
05/09/2020,"Three Rivers",Female,92,15,5
05/09/2020,"Three Rivers",Male,228,13,1
05/09/2020,"Three Rivers","Not Reported",0,0,0
05/09/2020,"Virginia Beach",Female,267,38,5
05/09/2020,"Virginia Beach",Male,209,47,12
05/09/2020,"Virginia Beach","Not Reported",2,0,0
05/09/2020,"West Piedmont",Female,29,2,0
05/09/2020,"West Piedmont",Male,25,6,1
05/09/2020,"West Piedmont","Not Reported",0,0,0
05/09/2020,"Western Tidewater",Female,223,17,10
05/09/2020,"Western Tidewater",Male,255,38,14
05/09/2020,"Western Tidewater","Not Reported",1,0,0
05/10/2020,Alexandria,Female,618,65,16
05/10/2020,Alexandria,Male,572,74,14
05/10/2020,Alexandria,"Not Reported",3,0,0
05/10/2020,Alleghany,Female,79,7,2
05/10/2020,Alleghany,Male,54,12,1
05/10/2020,Alleghany,"Not Reported",0,0,0
05/10/2020,Arlington,Female,671,120,28
05/10/2020,Arlington,Male,689,140,33
05/10/2020,Arlington,"Not Reported",8,0,0
05/10/2020,"Central Shenandoah",Female,560,28,10
05/10/2020,"Central Shenandoah",Male,478,32,14
05/10/2020,"Central Shenandoah","Not Reported",8,0,0
05/10/2020,"Central Virginia",Female,70,6,0
05/10/2020,"Central Virginia",Male,86,7,2
05/10/2020,"Central Virginia","Not Reported",0,0,0
05/10/2020,Chesapeake,Female,190,37,4
05/10/2020,Chesapeake,Male,138,31,5
05/10/2020,Chesapeake,"Not Reported",0,0,0
05/10/2020,Chesterfield,Female,473,29,15
05/10/2020,Chesterfield,Male,388,37,17
05/10/2020,Chesterfield,"Not Reported",10,0,0
05/10/2020,Chickahominy,Female,188,36,12
05/10/2020,Chickahominy,Male,106,29,11
05/10/2020,Chickahominy,"Not Reported",4,0,0
05/10/2020,Crater,Female,160,40,10
05/10/2020,Crater,Male,122,24,4
05/10/2020,Crater,"Not Reported",3,2,0
05/10/2020,"Cumberland Plateau",Female,16,1,0
05/10/2020,"Cumberland Plateau",Male,13,1,0
05/10/2020,"Cumberland Plateau","Not Reported",0,0,0
05/10/2020,"Eastern Shore",Female,353,15,7
05/10/2020,"Eastern Shore",Male,314,17,5
05/10/2020,"Eastern Shore","Not Reported",4,0,0
05/10/2020,Fairfax,Female,2920,398,121
05/10/2020,Fairfax,Male,3000,536,124
05/10/2020,Fairfax,"Not Reported",48,4,1
05/10/2020,Hampton,Female,81,11,1
05/10/2020,Hampton,Male,61,18,2
05/10/2020,Hampton,"Not Reported",2,0,0
05/10/2020,Henrico,Female,633,71,55
05/10/2020,Henrico,Male,431,81,53
05/10/2020,Henrico,"Not Reported",3,0,1
05/10/2020,Lenowisco,Female,19,6,1
05/10/2020,Lenowisco,Male,22,8,2
05/10/2020,Lenowisco,"Not Reported",0,0,0
05/10/2020,"Lord Fairfax",Female,395,32,11
05/10/2020,"Lord Fairfax",Male,304,30,10
05/10/2020,"Lord Fairfax","Not Reported",5,0,0
05/10/2020,Loudoun,Female,588,47,15
05/10/2020,Loudoun,Male,568,68,15
05/10/2020,Loudoun,"Not Reported",3,0,0
05/10/2020,"Mount Rogers",Female,83,6,0
05/10/2020,"Mount Rogers",Male,84,11,4
05/10/2020,"Mount Rogers","Not Reported",1,0,0
05/10/2020,"New River",Female,47,4,0
05/10/2020,"New River",Male,40,8,1
05/10/2020,"New River","Not Reported",1,0,0
05/10/2020,Norfolk,Female,144,26,1
05/10/2020,Norfolk,Male,159,24,4
05/10/2020,Norfolk,"Not Reported",1,0,0
05/10/2020,Peninsula,Female,219,48,19
05/10/2020,Peninsula,Male,207,58,10
05/10/2020,Peninsula,"Not Reported",8,0,0
05/10/2020,Piedmont,Female,95,10,1
05/10/2020,Piedmont,Male,278,19,3
05/10/2020,Piedmont,"Not Reported",0,0,0
05/10/2020,Pittsylvania-Danville,Female,33,12,1
05/10/2020,Pittsylvania-Danville,Male,22,9,1
05/10/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/10/2020,Portsmouth,Female,91,20,4
05/10/2020,Portsmouth,Male,108,18,4
05/10/2020,Portsmouth,"Not Reported",3,0,0
05/10/2020,"Prince William",Female,1587,156,29
05/10/2020,"Prince William",Male,1616,162,23
05/10/2020,"Prince William","Not Reported",38,0,0
05/10/2020,Rappahannock,Female,391,47,2
05/10/2020,Rappahannock,Male,369,69,10
05/10/2020,Rappahannock,"Not Reported",2,0,0
05/10/2020,"Rappahannock Rapidan",Female,237,15,4
05/10/2020,"Rappahannock Rapidan",Male,264,26,6
05/10/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/10/2020,Richmond,Female,261,39,4
05/10/2020,Richmond,Male,265,50,12
05/10/2020,Richmond,"Not Reported",4,1,2
05/10/2020,Roanoke,Female,57,3,0
05/10/2020,Roanoke,Male,36,3,1
05/10/2020,Roanoke,"Not Reported",0,0,0
05/10/2020,Southside,Female,106,13,5
05/10/2020,Southside,Male,53,16,5
05/10/2020,Southside,"Not Reported",3,0,0
05/10/2020,"Thomas Jefferson",Female,199,35,5
05/10/2020,"Thomas Jefferson",Male,145,27,8
05/10/2020,"Thomas Jefferson","Not Reported",1,0,0
05/10/2020,"Three Rivers",Female,94,15,5
05/10/2020,"Three Rivers",Male,230,13,1
05/10/2020,"Three Rivers","Not Reported",0,0,0
05/10/2020,"Virginia Beach",Female,274,38,5
05/10/2020,"Virginia Beach",Male,215,47,12
05/10/2020,"Virginia Beach","Not Reported",2,0,0
05/10/2020,"West Piedmont",Female,30,2,0
